k,t_phys,u_A,col_A,sup_A,epoch_A,u_B,col_B,sup_B,epoch_B,energy_A,energy_B
6922,6.922,0.0,0.0020294398738488185,0,1,0.0,0.00022486971894906377,0,1,,
6923,6.923,0.0,0.0019304629232600133,0,1,0.0,0.00021390269334355523,0,1,,
6924,6.924,0.0,0.0018363131355125886,0,1,0.0,0.00020347053588834276,0,1,,
6925,6.925,0.0,0.0017467550870967413,0,1,0.0,0.00019354716075592015,0,1,,
6926,6.926,0.0,0.0016615648362427278,0,1,0.0,0.0001841077543396011,0,1,,
6927,6.9270000000000005,0.0,0.001580529362949793,0,1,0.0,0.00017512871320657757,0,1,,
6928,6.928,0.0,0.0015034460363252118,0,1,0.0,0.00016658758507704337,0,1,,
6929,6.929,0.0,0.001430122107901511,0,1,0.0,0.0001584630126817997,0,1,,
6930,6.93,0.0,0.0013603742296649022,0,1,0.0,0.00015073468035795766,0,1,,
6931,6.931,0.0,0.001294027995589747,0,1,0.0,0.00014338326324919915,0,1,,
6932,6.932,0.0,0.0012309175055326476,0,1,0.0,0.0001363903789835701,0,1,,
6933,6.933,0.0,0.0011708849503956748,0,1,0.0,0.00012973854170797566,0,1,,
6934,6.934,0.0,0.001113780217521425,0,1,0.0,0.00012341111836443956,0,1,,
6935,6.9350000000000005,0.0,0.0010594605153331851,0,1,0.0,0.00011739228709879534,0,1,,
6936,6.936,0.0,0.0010077900162816155,0,1,0.0,0.00011166699769780969,0,1,,
6937,6.937,0.0,0.0009586395172051263,0,1,0.0,0.00010622093395581007,0,1,,
6938,6.938,0.0,0.0009118861162546746,0,1,0.0,0.00010104047787671356,0,1,,
6939,6.939,0.0,0.0008674129055751253,0,1,0.0,9.611267562194336e-05,0,1,,
6940,6.94,0.0,0.0008251086789747186,0,1,0.0,9.142520511908499e-05,0,1,,
6941,6.941,0.0,0.000784867653851666,0,1,0.0,8.696634525028694e-05,0,1,,
6942,6.942,0.0,0.0007465892066825458,0,1,0.0,8.272494654336085e-05,0,1,,
6943,6.9430000000000005,0.0,0.0007101776214110827,0,1,0.0,7.869040329229348e-05,0,1,,
6944,6.944,0.0,0.0006755418501081502,0,1,0.0,7.485262703745742e-05,0,1,,
6945,6.945,0.0,0.0006425952853045233,0,1,0.0,7.12020213392072e-05,0,1,,
6946,6.946,0.0,0.0006112555434270938,0,1,0.0,6.772945778178163e-05,0,1,,
6947,6.947,0.0,0.0005814442587970257,0,1,0.0,6.442625314750954e-05,0,1,,
6948,6.948,0.0,0.000553086887674739,0,1,0.0,6.128414770424282e-05,0,1,,
6949,6.949,0.0,0.000526112521861733,0,1,0.0,5.829528455172365e-05,0,1,,
6950,6.95,0.0,0.0005004537113931556,0,1,0.0,5.5452189975241454e-05,0,1,,
6951,6.9510000000000005,0.0,0.0004760462958777579,0,1,0.0,5.274775475745319e-05,0,1,,
