k,t_phys,u_A,col_A,sup_A,epoch_A,u_B,col_B,sup_B,epoch_B,energy_A,energy_B
5432,5.432,0.0,1.940466146193182e-05,0,1,0.0,0.0,0,0,,
5433,5.433,0.0,1.845828495506459e-05,0,1,0.0,0.0,0,0,,
5434,5.434,0.0,1.7558063775076278e-05,0,1,0.0,0.0,0,0,,
5435,5.4350000000000005,0.0,1.6701746900112642e-05,0,1,0.0,0.0,0,0,,
5436,5.436,0.0,1.5887193091950732e-05,0,1,0.0,0.0,0,0,,
5437,5.437,0.0,1.5112365541788015e-05,0,1,0.0,0.0,0,0,,
5438,5.438,0.0,1.4375326777159435e-05,0,1,0.0,0.0,0,0,,
5439,5.439,0.0,1.3674233817247073e-05,0,1,0.0,0.0,0,0,,
5440,5.44,0.0,1.3007333564468135e-05,0,1,0.0,0.0,0,0,,
5441,5.441,0.0,1.2372958420817845e-05,0,1,0.0,0.0,0,0,,
5442,5.442,0.0,1.1769522118005823e-05,0,1,0.0,0.0,0,0,,
5443,5.4430000000000005,0.0,1.1195515750959103e-05,0,1,0.0,0.0,0,0,,
5444,5.444,0.0,1.0649504004773506e-05,0,1,0.0,0.0,0,0,,
5445,5.445,0.0,1.0130121565678752e-05,0,1,0.0,0.0,0,0,,
5446,5.446,0.0,9.636069707042871e-06,0,1,0.0,0.0,0,0,,
5447,5.447,0.0,9.166113041879155e-06,0,1,0.0,0.0,0,0,,
5448,5.448,0.0,8.719076433735198e-06,0,1,0.0,0.0,0,0,,
5449,5.449,0.0,8.29384205823967e-06,0,1,0.0,0.0,0,0,,
5450,5.45,0.0,7.889346607959138e-06,0,1,0.0,0.0,0,0,,
5451,5.4510000000000005,0.0,7.504578633575631e-06,0,1,0.0,0.0,0,0,,
5452,5.452,0.0,7.138576014736502e-06,0,1,0.0,0.0,0,0,,
5453,5.453,0.0,6.790423554252404e-06,0,1,0.0,0.0,0,0,,
5454,5.454,0.0,6.459250689627607e-06,0,1,0.0,0.0,0,0,,
5455,5.455,0.0,6.1442293162003085e-06,0,1,0.0,0.0,0,0,,
5456,5.456,0.0,5.844571716449635e-06,0,1,0.0,0.0,0,0,,
5457,5.457,0.0,5.5595285902915365e-06,0,1,0.0,0.0,0,0,,
5458,5.458,0.0,5.2883871814382845e-06,0,1,0.0,0.0,0,0,,
5459,5.4590000000000005,0.0,5.030469495136492e-06,0,1,0.0,0.0,0,0,,
5460,5.46,0.0,4.785130602827083e-06,0,1,0.0,0.0,0,0,,
5461,5.461,0.0,4.5517570294879605e-06,0,1,0.0,0.0,0,0,,
5462,5.462,0.0,4.3297652196269126e-06,0,1,0.0,0.0,0,0,,
5463,5.463,0.0,4.118600078088916e-06,0,1,0.0,0.0,0,0,,
5464,5.464,0.0,3.917733582029115e-06,0,1,0.0,0.0,0,0,,
5465,5.465,0.0,3.7266634605806757e-06,0,1,0.0,0.0,0,0,,
5466,5.466,0.0,3.5449119389159954e-06,0,1,0.0,0.0,0,0,,
5467,5.4670000000000005,0.0,3.3720245435607725e-06,0,1,0.0,0.0,0,0,,
5468,5.468,0.0,3.2075689659735966e-06,0,1,0.0,0.0,0,0,,
5469,5.469,0.0,3.0511339815494146e-06,0,1,0.0,0.0,0,0,,
5470,5.47,0.0,2.902328421343822e-06,0,1,0.0,0.0,0,0,,
